"","X","idnum","state","state2","stfips","zip","region","typebldg","floor","room","basement","windoor","rep","stratum","wave","starttm","stoptm","startdt","stopdt","activity","pcterr","adjwt","dupflag","zipflag","cntyfips","county","fips","Uppm","county_code","log_radon"
"711",710,5791,"MN","MN",27,55792,1,1,0,4,"Y",NA,3,2,23,2000,2000,121287,121487,1.1,17.7,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0.182321556793955
"712",711,5792,"MN","MN",27,55792,1,1,0,4,"Y",NA,2,2,24,630,632,121587,121787,2.1,13.1,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.78845736036427
"713",712,5793,"MN","MN",27,55792,1,1,0,4,"Y",NA,3,2,28,1700,1700,121387,121587,0.8,23.1,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,-0.105360515657826
"714",713,5794,"MN","MN",27,55792,1,1,0,4,"Y",NA,4,2,33,1730,1730,122287,122487,1.5,15.9,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.470003629245736
"715",714,5795,"MN","MN",27,55792,1,1,0,2,"Y",NA,3,2,34,1000,1430,11188,11388,1.3,24.4,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0.336472236621213
"716",715,5796,"MN","MN",27,55792,1,1,0,4,"Y",NA,3,2,36,1800,1800,10188,10188,3.1,10.5,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,1.16315080980568
"717",716,5797,"MN","MN",27,55792,1,1,0,4,"Y",NA,1,2,42,1900,1900,11788,11988,7.2,5.7,485.435931,1,0,137,"ST LOUIS",27137,0.622088,70,1.98787434815435
"718",717,5798,"MN","MN",27,55792,1,1,0,4,"Y",NA,1,2,46,1055,1056,12788,12988,1.4,15.7,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,0.405465108108164
"719",718,5799,"MN","MN",27,55792,1,1,0,4,"Y",NA,4,2,45,1600,1600,20288,20288,1.3,18.5,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.336472236621213
"720",719,5800,"MN","MN",27,55803,1,1,0,4,"Y",NA,2,2,21,2000,2000,11188,11388,1.5,34.2,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.470003629245736
"721",720,5801,"MN","MN",27,55803,1,1,0,2,"Y",NA,5,2,21,2025,2025,120287,121087,5,7.1,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,1.62924053973028
"722",721,5802,"MN","MN",27,55803,1,1,0,2,"Y",NA,3,2,24,530,530,121487,121687,2.3,9.2,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0.8754687373539
"723",722,5803,"MN","MN",27,55803,1,0,0,0," ",NA,5,2,25,2030,2020,122187,122387,2.4,37.8,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,0.916290731874155
"724",723,5804,"MN","MN",27,55803,1,1,0,7,"Y",NA,2,2,25,900,900,122987,123187,1.2,21.8,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.262364264467491
"725",724,5805,"MN","MN",27,55803,1,1,0,4,"Y",NA,2,2,41,1800,1800,11788,11988,5.4,7.9,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,1.70474809223843
"726",725,5806,"MN","MN",27,55804,1,1,0,2,"Y",NA,1,2,23,1300,1400,121387,121587,1.1,15.9,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,0.182321556793955
"727",726,5807,"MN","MN",27,55804,1,1,0,4,"Y",NA,1,2,25,1000,1000,121387,121587,1.4,12.9,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,0.405465108108164
"728",727,5808,"MN","MN",27,55804,1,1,1,2,"Y",NA,3,2,27,2122,1910,121387,121787,7.2,5.5,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,1.98787434815435
"729",728,5809,"MN","MN",27,55804,1,1,0,4,"Y",NA,4,2,35,1230,1230,122987,123187,1.1,19.6,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.182321556793955
"730",729,5810,"MN","MN",27,55804,1,1,0,4,"Y",NA,1,2,36,1630,2015,11188,11388,3.3,11,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,1.22377543162212
"731",730,5811,"MN","MN",27,55804,1,1,0,4,"Y",NA,5,2,39,1900,2100,11488,11688,3.2,8.6,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,1.19392246847243
"732",731,5812,"MN","MN",27,55804,1,1,0,4,"Y",NA,4,2,41,1900,1900,12788,12988,1.5,13.8,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.470003629245736
"733",732,5813,"MN","MN",27,55804,1,1,0,0,"Y",NA,1,2,43,1510,2200,11688,11888,3.6,6,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,1.30833281965018
"734",733,5814,"MN","MN",27,55804,1,1,0,4,"Y",NA,3,2,43,2200,2200,11788,11988,0.8,41,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,-0.105360515657826
"735",734,5815,"MN","MN",27,55804,1,1,0,2,"Y",NA,4,2,44,1800,1911,12088,12288,1.6,15.4,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.53062825106217
"736",735,5816,"MN","MN",27,55804,1,1,0,4,"Y",NA,3,2,49,1610,800,20288,20288,1.4,11.7,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0.405465108108164
"737",736,5817,"MN","MN",27,55804,1,1,0,2,"Y",NA,3,2,50,850,850,21488,21688,2.7,8,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,1.02961941718116
"738",737,5818,"MN","MN",27,55804,1,1,0,4,"Y",NA,2,2,1,835,835,22788,22988,3.3,7.2,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,1.22377543162212
"739",738,5819,"MN","MN",27,55804,1,1,0,4,"Y",NA,3,2,2,800,930,31088,31288,0.9,23.3,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0
"740",739,5820,"MN","MN",27,55805,1,1,0,3,"Y",NA,4,2,37,1130,1130,10188,10188,0.6,27.1,461.274696,1,0,137,"ST LOUIS",27137,0.622088,70,-0.356674943938732
"741",740,5821,"MN","MN",27,55805,1,1,0,3,"Y",NA,5,2,2,1627,907,22688,22888,2,12.9,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,0.741937344729377
"742",741,5822,"MN","MN",27,55805,1,1,0,4,"Y",NA,4,2,3,1700,1800,31488,31688,1.9,15.2,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.693147180559945
"743",742,5823,"MN","MN",27,55806,1,1,0,4,"Y",NA,3,2,26,1100,1100,121287,121487,0.9,20.3,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0
"744",743,5824,"MN","MN",27,55806,1,1,0,0,"Y",NA,4,2,26,725,825,121487,121687,5.4,4.9,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,1.70474809223843
"745",744,5825,"MN","MN",27,55806,1,1,0,4,"Y",NA,2,2,48,2200,1800,20288,20288,1.5,14.3,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.470003629245736
"746",745,5826,"MN","MN",27,55807,1,1,0,4,"Y",NA,5,2,28,800,800,121787,121987,3.1,8.1,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,1.16315080980568
"747",746,5827,"MN","MN",27,55807,1,1,0,0,"Y",NA,4,2,31,1600,1600,121987,122187,1.8,12.6,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.641853886172395
"748",747,5828,"MN","MN",27,55807,1,1,1,3,"N",NA,2,2,33,2000,2000,122987,123187,0.9,35,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0
"749",748,5829,"MN","MN",27,55807,1,1,0,5,"Y",NA,5,2,35,1123,1104,10188,10188,3.3,7.6,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,1.22377543162212
"750",749,5830,"MN","MN",27,55807,1,1,0,4,"Y",NA,2,2,37,2000,2030,123187,10188,1.7,15.8,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.587786664902119
"751",750,5831,"MN","MN",27,55807,1,1,0,2,"Y",NA,3,2,41,1400,1400,12188,12388,3.1,8.9,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,1.16315080980568
"752",751,5832,"MN","MN",27,55807,1,1,1,3,"Y",NA,3,2,46,1700,1700,12688,12988,0.7,24.2,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,-0.22314355131421
"753",752,5833,"MN","MN",27,55807,1,1,0,4,"Y",NA,5,2,46,1210,1225,12688,12888,4.3,7.1,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,1.48160454092422
"754",753,5834,"MN","MN",27,55807,1,1,0,4,"Y",NA,1,2,3,1015,1015,22588,22788,1.4,15.4,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,0.405465108108164
"755",754,5835,"MN","MN",27,55807,1,1,0,2,"Y",NA,2,2,4,1645,1733,22388,22588,1.8,16,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.641853886172395
"756",755,5836,"MN","MN",27,55808,1,0,0,2,"Y",NA,1,2,35,2225,1800,11288,11588,1.5,63.3,485.435931,1,0,137,"ST LOUIS",27137,0.622088,70,0.470003629245736
"757",756,5837,"MN","MN",27,55808,1,1,1,3,"Y",NA,3,2,28,1400,2100,122687,122887,2.2,18.2,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0.832909122935104
"758",757,5838,"MN","MN",27,55808,1,1,0,7,"Y",NA,2,2,27,1015,1115,11288,11488,2.4,14.1,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.916290731874155
"759",758,5839,"MN","MN",27,55808,1,1,0,4,"Y",NA,1,2,50,1500,1500,20288,20288,2.7,7.8,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,1.02961941718116
"760",759,5840,"MN","MN",27,55810,1,1,0,4,"Y",NA,3,2,25,1330,1300,122687,122887,1.7,25.7,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0.587786664902119
"761",760,5841,"MN","MN",27,55810,1,1,1,3,"N",NA,2,2,41,710,710,12088,12288,1.1,65.2,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.182321556793955
"762",761,5842,"MN","MN",27,55810,1,1,1,3,"Y",NA,5,2,43,1100,1100,12488,12788,1.8,9.4,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,0.641853886172395
"763",762,5843,"MN","MN",27,55810,1,1,0,4,"Y",NA,5,2,4,1600,1600,22988,30388,0.2,0,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,-1.20397280432594
"764",763,5844,"MN","MN",27,55811,1,1,0,4,"Y",NA,5,2,27,1100,1155,122287,122787,2.2,12.5,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,0.832909122935104
"765",764,5845,"MN","MN",27,55811,1,1,0,4,"Y",NA,1,2,28,1300,1300,121387,121587,4.6,5.3,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,1.54756250871601
"766",765,5846,"MN","MN",27,55811,1,1,0,2,"Y",NA,1,2,29,2000,2000,121687,121887,2.1,12.6,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,0.78845736036427
"767",766,5847,"MN","MN",27,55811,1,1,0,4,"Y",NA,2,2,39,800,930,11888,12088,2,15.5,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.741937344729377
"768",767,5848,"MN","MN",27,55811,1,1,0,4,"Y",NA,1,2,44,700,700,12588,12788,0.7,24.1,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,-0.22314355131421
"769",768,5849,"MN","MN",27,55811,1,1,0,2,"Y",NA,2,2,46,1700,2045,12888,13088,6.4,5.1,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,1.87180217690159
"770",769,5850,"MN","MN",27,55811,1,1,0,4,"Y",NA,1,2,1,1710,1725,31288,31488,3,8.2,485.435931,0,0,137,"ST LOUIS",27137,0.622088,70,1.1314021114911
"771",770,5851,"MN","MN",27,55811,1,1,0,2,"Y",NA,4,2,1,1920,1920,22488,22688,2,12.8,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,0.741937344729377
"772",771,5852,"MN","MN",27,55812,1,1,0,7,"Y",NA,3,2,30,1300,1300,121987,122187,0.9,21.5,433.316718,0,0,137,"ST LOUIS",27137,0.622088,70,0
"773",772,5853,"MN","MN",27,55812,1,1,0,4,"Y",NA,4,2,30,1200,1200,10188,11088,3.3,7.8,461.274696,0,0,137,"ST LOUIS",27137,0.622088,70,1.22377543162212
"774",773,5854,"MN","MN",27,55812,1,5,0,4,"Y",NA,2,2,44,1630,1630,12188,12388,1.8,12.3,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.641853886172395
"775",774,5855,"MN","MN",27,55812,1,1,0,4,"Y",NA,2,2,45,1400,1400,20288,20288,1.8,14.8,461.62367,0,0,137,"ST LOUIS",27137,0.622088,70,0.641853886172395
"776",775,5856,"MN","MN",27,55812,1,1,0,4,"Y",NA,5,2,49,1500,1500,20288,20288,2.2,19.4,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,0.832909122935104
"777",776,5857,"MN","MN",27,55972,1,1,0,4,"Y",NA,5,2,23,1010,1010,121287,121487,4.3,6.4,471.366223,0,0,137,"ST LOUIS",27137,0.622088,70,1.48160454092422
"778",777,5858,"MN","MN",27,55320,2,1,0,1,"N",NA,1,4,44,2215,2240,12688,12888,7.5,4.7,1088.985661,0,0,145,"STEARNS",27145,1.12344,71,2.02814824729229
"779",778,5859,"MN","MN",27,56301,2,1,0,7,"Y",NA,1,3,22,1900,2150,120287,121087,6.4,5.1,1024.442902,0,0,145,"STEARNS",27145,1.12344,71,1.87180217690159
"780",779,5860,"MN","MN",27,56301,2,1,0,4,"Y",NA,2,3,22,2230,2230,120287,121187,8.3,4.2,921.864905,0,0,145,"STEARNS",27145,1.12344,71,2.12823170584927
"781",780,5861,"MN","MN",27,56301,2,1,0,3,"N",NA,2,3,24,1959,1959,121387,121587,2.1,9.2,921.864905,0,0,145,"STEARNS",27145,1.12344,71,0.78845736036427
"782",781,5862,"MN","MN",27,56301,2,1,0,4,"Y",NA,1,3,32,930,1530,122087,122287,3.3,11.2,1024.442902,0,0,145,"STEARNS",27145,1.12344,71,1.22377543162212
"783",782,5863,"MN","MN",27,56301,2,1,0,2,"Y",NA,2,3,35,1155,1150,123187,10188,1.3,16,921.864905,0,0,145,"STEARNS",27145,1.12344,71,0.336472236621213
"784",783,5864,"MN","MN",27,56301,2,1,0,4,"Y",NA,4,3,26,930,1200,122787,122987,5,7.4,990.411554,0,0,145,"STEARNS",27145,1.12344,71,1.62924053973028
"785",784,5865,"MN","MN",27,56301,2,1,1,3,"Y",NA,4,3,37,1130,1030,122787,122987,1,18.3,990.411554,1,0,145,"STEARNS",27145,1.12344,71,0.0953101798043249
"786",785,5866,"MN","MN",27,56303,2,1,0,4,"Y",NA,2,3,27,740,827,122187,122387,7,5.9,921.864905,0,0,145,"STEARNS",27145,1.12344,71,1.96009478404727
"787",786,5867,"MN","MN",27,56303,2,1,0,2,"Y",NA,1,3,34,845,845,10188,10188,5.7,5.9,1024.442902,0,0,145,"STEARNS",27145,1.12344,71,1.75785791755237
"788",787,5868,"MN","MN",27,56303,2,1,0,7," ",NA,1,3,49,800,800,20288,20288,10.1,3.6,1024.442902,0,0,145,"STEARNS",27145,1.12344,71,2.32238772029023
"789",788,5869,"MN","MN",27,56303,2,1,0,2,"Y",NA,3,3,49,1530,1530,20288,20288,6.6,5.2,1071.318034,1,0,145,"STEARNS",27145,1.12344,71,1.90210752639692
"790",789,5870,"MN","MN",27,56303,2,1,1,5,"Y",NA,3,3,3,1600,1600,31288,31488,2.6,17,1071.318034,0,0,145,"STEARNS",27145,1.12344,71,0.993251773010283
"791",790,5871,"MN","MN",27,56307,2,1,0,4,"Y",NA,1,3,30,752,752,122687,122887,3.3,6.9,1024.442902,0,0,145,"STEARNS",27145,1.12344,71,1.22377543162212
"792",791,5872,"MN","MN",27,56307,2,1,1,3,"Y",NA,2,3,33,2200,2245,122787,122987,1.5,21.6,921.864905,0,0,145,"STEARNS",27145,1.12344,71,0.470003629245736
"793",792,5873,"MN","MN",27,56310,2,1,0,4,"Y",NA,2,3,28,903,927,121987,122187,5,5.6,921.864905,0,0,145,"STEARNS",27145,1.12344,71,1.62924053973028
"794",793,5874,"MN","MN",27,56310,2,1,0,4,"Y",NA,5,3,48,1800,1800,20288,20288,7.4,4.3,893.23743,0,0,145,"STEARNS",27145,1.12344,71,2.01490302054226
"795",794,5875,"MN","MN",27,56320,2,1,0,2,"Y",NA,5,3,32,2100,2100,122187,122387,14.5,3.5,893.23743,1,0,145,"STEARNS",27145,1.12344,71,2.68102152871429
"796",795,5876,"MN","MN",27,56320,2,1,0,3,"Y",NA,4,3,25,2230,2230,122887,123087,1.8,13.8,990.411554,0,0,145,"STEARNS",27145,1.12344,71,0.641853886172395
"797",796,5877,"MN","MN",27,56320,2,1,0,2,"Y",NA,1,3,40,1940,2015,11688,11888,7.4,4.9,1024.442902,0,0,145,"STEARNS",27145,1.12344,71,2.01490302054226
"798",797,5878,"MN","MN",27,56340,2,1,0,4,"Y",NA,2,3,48,2330,2330,40488,40488,2.6,8.5,921.864905,0,0,145,"STEARNS",27145,1.12344,71,0.993251773010283
"799",798,5879,"MN","MN",27,56368,2,1,0,4,"Y",NA,5,4,27,845,845,11888,12088,3.7,9.9,1105.956867,0,0,145,"STEARNS",27145,1.12344,71,1.33500106673234
"800",799,5880,"MN","MN",27,56374,2,1,0,2,"N",NA,5,3,23,730,700,121287,121487,1.9,9.5,893.23743,0,0,145,"STEARNS",27145,1.12344,71,0.693147180559945
"801",800,5881,"MN","MN",27,56378,2,1,1,3,"Y",NA,5,3,40,1930,1930,11688,11888,2.2,10.2,893.23743,0,0,145,"STEARNS",27145,1.12344,71,0.832909122935104
"802",801,5882,"MN","MN",27,56379,2,1,0,4,"Y",NA,3,3,1,1955,2205,22388,22588,5,6.8,1071.318034,0,0,145,"STEARNS",27145,1.12344,71,1.62924053973028
"803",802,5883,"MN","MN",27,55060,4,1,0,7,"Y",NA,4,3,31,2300,455,121987,122287,7.3,4,990.411554,0,0,147,"STEELE",27147,1.30971,72,2.00148000021012
"804",803,5884,"MN","MN",27,55060,4,1,0,4,"Y",NA,2,3,34,1030,1030,122387,122587,3.7,10.6,921.864905,1,0,147,"STEELE",27147,1.30971,72,1.33500106673234
"805",804,5885,"MN","MN",27,55060,4,1,0,4,"Y",NA,4,3,40,1900,2100,12188,12388,2.9,9,990.411554,0,0,147,"STEELE",27147,1.30971,72,1.09861228866811
"806",805,5886,"MN","MN",27,55060,4,1,0,2,"Y",NA,2,3,41,1730,1730,12488,12688,4.4,6,921.864905,0,0,147,"STEELE",27147,1.30971,72,1.50407739677627
"807",806,5887,"MN","MN",27,55060,4,1,0,4,"Y",NA,3,3,42,2000,2000,11788,11988,8.4,3.9,1071.318034,0,0,147,"STEELE",27147,1.30971,72,2.14006616349627
"808",807,5888,"MN","MN",27,55060,4,1,0,4,"Y",NA,2,3,45,2100,2130,13188,20288,5.1,7.9,921.864905,0,0,147,"STEELE",27147,1.30971,72,1.64865862558738
"809",808,5889,"MN","MN",27,55060,4,1,0,4,"Y",NA,3,3,46,1200,1200,20288,20288,3.6,6.7,1071.318034,0,0,147,"STEELE",27147,1.30971,72,1.30833281965018
"810",809,5890,"MN","MN",27,55917,4,1,0,2,"Y",NA,5,3,2,1700,1700,30388,30388,1.5,13.5,893.23743,0,0,147,"STEELE",27147,1.30971,72,0.470003629245736
"811",810,5891,"MN","MN",27,56072,4,1,0,4,"Y",NA,2,3,22,800,800,121587,121787,8.6,4.2,921.864905,0,0,147,"STEELE",27147,1.30971,72,2.16332302566054
"812",811,5892,"MN","MN",27,56093,4,1,0,2,"Y",NA,3,3,43,1600,1700,20288,20288,10.6,3.5,1071.318034,0,0,147,"STEELE",27147,1.30971,72,2.37024374146786
"813",812,5893,"MN","MN",27,56221,5,1,0,2,"Y",NA,4,4,39,900,900,11888,12088,8,3.8,1177.377355,0,0,149,"STEVENS",27149,1.60124,73,2.09186406167839
"814",813,5894,"MN","MN",27,56267,5,1,0,4,"Y",NA,4,4,4,1150,1250,31288,31488,4.5,5.4,1177.377355,0,0,149,"STEVENS",27149,1.60124,73,1.52605630349505
"815",814,5895,"MN","MN",27,56215,5,1,0,7,"Y",NA,1,4,34,1330,1400,122887,123087,3,10.5,1088.985661,0,0,151,"SWIFT",27151,1.37167,74,1.1314021114911
"816",815,5896,"MN","MN",27,56215,5,1,0,2,"Y",NA,3,4,36,900,1430,21888,22188,2.4,8.2,1214.922779,0,0,151,"SWIFT",27151,1.37167,74,0.916290731874155
"817",816,5897,"MN","MN",27,56215,5,1,0,0,"Y",NA,4,4,36,1200,1200,12688,12888,1.5,15.1,1177.377355,0,0,151,"SWIFT",27151,1.37167,74,0.470003629245736
"818",817,5898,"MN","MN",27,56252,5,1,0,4,"Y",NA,2,4,42,1500,1900,11988,12188,4.8,6.3,1146.49919,0,0,151,"SWIFT",27151,1.37167,74,1.58923520511658
"819",818,5899,"MN","MN",27,56336,2,1,0,4,"Y",NA,1,3,43,1200,1200,12088,12288,6.8,4.7,1024.442902,0,0,153,"TODD",27153,0.95424,75,1.93152141160321
"820",819,5900,"MN","MN",27,56347,2,1,0,4,"Y",NA,4,3,29,730,745,122487,122687,2.1,9.7,990.411554,0,0,153,"TODD",27153,0.95424,75,0.78845736036427
"821",820,5901,"MN","MN",27,56347,2,1,1,3,"Y",NA,5,3,2,1645,1645,30388,31088,6,5.1,893.23743,0,0,153,"TODD",27153,0.95424,75,1.80828877117927
"822",821,5902,"MN","MN",27,56236,5,1,1,3,"Y",NA,3,2,31,1550,1605,122687,122887,2.9,8.3,433.316718,0,0,155,"TRAVERSE",27155,1.64476,76,1.09861228866811
"823",822,5903,"MN","MN",27,56292,5,1,0,4,"Y",NA,4,2,47,930,830,21988,22288,6.7,4.6,461.274696,0,0,155,"TRAVERSE",27155,1.64476,76,1.91692261218206
"824",823,5904,"MN","MN",27,56296,5,1,0,4,"Y",NA,3,2,32,1830,2230,122887,10188,19.3,3,433.316718,0,0,155,"TRAVERSE",27155,1.64476,76,2.96527306606928
"825",824,5905,"MN","MN",27,56296,5,1,0,7,"Y",NA,5,2,32,1100,2300,21188,21388,4,7.5,471.366223,0,0,155,"TRAVERSE",27155,1.64476,76,1.41098697371026
"826",825,5906,"MN","MN",27,55041,4,0,0,0," ",NA,2,3,37,1800,1800,31288,31488,5.9,8.6,921.864905,0,0,157,"WABASHA",27157,1.16193,77,1.79175946922805
"827",826,5907,"MN","MN",27,55041,4,1,0,4,"Y",NA,5,3,43,900,900,12388,12588,9,4.2,893.23743,0,0,157,"WABASHA",27157,1.16193,77,2.2082744135228
"828",827,5908,"MN","MN",27,55041,4,1,0,4,"Y",NA,5,3,50,2048,2008,20288,20288,8.4,3.9,893.23743,0,0,157,"WABASHA",27157,1.16193,77,2.14006616349627
"829",828,5909,"MN","MN",27,55932,4,1,1,3,"Y",NA,1,3,2,1830,1830,22588,22788,1.1,22.3,1024.442902,0,0,157,"WABASHA",27157,1.16193,77,0.182321556793955
"830",829,5910,"MN","MN",27,55938,4,1,0,4,"Y",NA,4,3,22,1605,2330,122787,123187,3.1,29,990.411554,0,0,157,"WABASHA",27157,1.16193,77,1.16315080980568
"831",830,5911,"MN","MN",27,55964,4,1,0,4,"Y",NA,2,3,49,815,809,20288,20288,11.5,3.3,921.864905,0,0,157,"WABASHA",27157,1.16193,77,2.45100509811232
"832",831,5912,"MN","MN",27,55981,4,1,0,1,"Y",NA,1,3,42,1930,1930,12288,12488,9.6,3.7,1024.442902,0,0,157,"WABASHA",27157,1.16193,77,2.27212588550934
"833",832,5913,"MN","MN",27,56464,2,1,0,4,"Y",NA,2,3,48,1800,1900,41788,41988,2.9,7.4,921.864905,0,0,159,"WADENA",27159,0.510671,78,1.09861228866811
"834",833,5914,"MN","MN",27,56479,2,1,1,3,"Y",NA,4,3,36,1215,1630,122687,122887,0.7,25.4,990.411554,0,0,159,"WADENA",27159,0.510671,78,-0.22314355131421
"835",834,5915,"MN","MN",27,56481,2,1,1,3,"N",NA,3,3,29,1000,1000,121987,122187,3.2,7.8,1071.318034,0,0,159,"WADENA",27159,0.510671,78,1.19392246847243
"836",835,5916,"MN","MN",27,56482,2,1,0,4,"Y",NA,2,3,28,1000,1000,122087,122287,4.7,8.9,921.864905,0,0,159,"WADENA",27159,0.510671,78,1.56861591791385
"837",836,5917,"MN","MN",27,56482,2,1,0,4,"Y",NA,3,3,49,815,930,20288,20288,4.8,5.8,1071.318034,1,0,159,"WADENA",27159,0.510671,78,1.58923520511658
"838",837,5918,"MN","MN",27,56048,4,1,0,4,"Y",NA,3,3,25,2100,2120,21788,21988,0.4,0,1071.318034,0,0,161,"WASECA",27161,1.23666,79,-0.693147180559945
"839",838,5919,"MN","MN",27,56072,4,1,0,4,"Y",NA,3,3,21,1730,1000,21788,22088,9.3,3.2,1071.318034,0,0,161,"WASECA",27161,1.23666,79,2.24070968927596
"840",839,5920,"MN","MN",27,56093,4,1,0,2,"Y",NA,1,3,26,1015,1215,121387,121587,1.7,11.4,1024.442902,0,0,161,"WASECA",27161,1.23666,79,0.587786664902119
"841",840,5921,"MN","MN",27,56093,4,1,1,1,"N",NA,1,3,45,1830,2000,12688,12888,0.9,24,1024.442902,0,0,161,"WASECA",27161,1.23666,79,0
"842",841,5922,"MN","MN",27,55016,3,1,0,7,"Y",NA,4,2,22,2000,2000,120287,121087,10.2,3.9,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,2.33214389523559
"843",842,5923,"MN","MN",27,55016,3,1,0,1,"Y",NA,3,2,23,1030,30,122187,122387,7.7,5.8,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,2.05412373369555
"844",843,5924,"MN","MN",27,55016,3,1,0,4,"Y",NA,4,2,24,930,930,121387,121587,2.2,9.6,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,0.832909122935104
"845",844,5925,"MN","MN",27,55016,3,1,0,4,"Y",NA,4,2,28,1330,1830,121287,121487,6.5,4.3,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,1.88706964903238
"846",845,5926,"MN","MN",27,55016,3,1,0,4,"Y",NA,2,2,31,2130,2130,121987,122187,12.2,2.9,461.62367,0,0,163,"WASHINGTON",27163,0.862876,80,2.50959926237837
"847",846,5927,"MN","MN",27,55016,3,1,0,7,"Y",NA,3,2,34,1715,1705,122687,122887,4.6,5.5,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,1.54756250871601
"848",847,5928,"MN","MN",27,55016,3,1,0,0,"Y",NA,3,2,49,1030,1130,20288,20288,6.2,4.4,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,1.84054963339749
"849",848,5929,"MN","MN",27,55016,3,1,0,2,"N",NA,3,2,3,2015,2100,31888,32088,6.5,4.4,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,1.88706964903238
"850",849,5930,"MN","MN",27,55025,3,1,0,2,"Y",NA,1,2,23,900,900,121987,122187,2.8,8.9,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,1.06471073699243
"851",850,5931,"MN","MN",27,55025,3,1,0,7," ",NA,1,2,33,800,804,122087,122287,1.9,10.5,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,0.693147180559945
"852",851,5932,"MN","MN",27,55025,3,1,1,7,"Y",NA,5,2,28,2000,2010,11988,12188,1.2,19.7,471.366223,1,0,163,"WASHINGTON",27163,0.862876,80,0.262364264467491
"853",852,5933,"MN","MN",27,55025,3,1,0,7,"Y",NA,2,2,39,2030,2030,12688,12888,2.4,9.5,461.62367,0,0,163,"WASHINGTON",27163,0.862876,80,0.916290731874155
